dates,royalties,spotify_m_listeners,spotify_followers,youtube_subscribers,youtube_views,instagram_followers,twitter_followers
8/15/2020,10.528,45978,4798,71,8950,33477,1464
8/16/2020,10.536,47848,4801,71,8959,33479,1464
8/17/2020,10.092,47484,4801,71,8961,33475,1465
8/18/2020,10.54,44192,4801,71,8966,33483,1467
8/19/2020,8.752,44792,4804,71,8968,33486,1467
8/20/2020,6.34,45962,4805,71,8971,33484,1466
8/21/2020,5.148,47055,4804,71,8971,33479,1465
8/22/2020,7.472,47625,4804,71,8971,33490,1466
8/23/2020,7.96,47934,4803,71,8971,33503,1467
8/24/2020,8.776,48752,4803,71,8971,33513,1467
8/25/2020,7.404,48752,4803,71,8971,33514,1467
8/26/2020,6.22,48752,4803,71,8990,33521,1467
8/27/2020,5.688,50371,4808,71,8992,33525,1467
8/28/2020,9.148,49984,4812,71,8992,33527,1467
8/29/2020,9.816,49338,4813,71,8999,33529,1467
8/30/2020,7.448,49409,4811,71,9001,33533,1467
8/31/2020,7.784,49627,4812,71,9005,33542,1467
9/1/2020,8.368,49275,4815,71,9013,33537,1467
9/2/2020,10.872,49121,4816,71,9019,33541,1467
9/3/2020,10.788,49237,4819,71,9025,33545,1466
9/4/2020,11.6,49757,4820,71,9034,33541,1466
9/5/2020,11.264,50499,4820,71,9040,33548,1466
9/6/2020,11.148,51439,4822,71,9044,33544,1466
9/7/2020,11.748,52312,4822,71,9048,33542,1467
9/8/2020,10.208,52802,4822,71,9052,33546,1467
9/9/2020,9.956,53362,4824,71,9052,33551,1467
9/10/2020,10.104,53427,4824,71,9058,33562,1467
9/11/2020,11.028,53245,4824,71,9059,33567,1467
9/12/2020,10.412,53043,4824,71,9059,33581,1467
9/13/2020,9.364,53112,4825,71,9061,33580,1466
9/14/2020,7.812,53117,4825,71,9062,33580,1466
9/15/2020,6.768,52917,4825,71,9064,33576,1466
9/16/2020,5.984,52530,4825,71,9071,33573,1466
9/17/2020,6.24,51843,4825,71,9080,33571,1466
9/18/2020,6.124,52530,4825,71,9080,33568,1466
9/19/2020,5.852,51269,4826,71,9100,33574,1466
9/20/2020,5.676,51621,4829,71,9103,33579,1466
9/21/2020,6.064,51520,4829,71,9106,33591,1466
9/22/2020,7.392,51256,4829,71,9111,33614,1466
9/23/2020,7.548,51256,4829,71,9111,33614,1457
9/24/2020,7.512,51470,4831,71,9122,33614,1448
9/25/2020,6.644,52018,4832,71,9132,33614,1465
9/26/2020,6.808,52676,4832,71,9141,33614,1465
9/27/2020,6.408,52247,4834,71,9144,33614,1465
9/28/2020,6.036,51683,4836,71,9148,33614,1465
9/29/2020,6,51470,4832,71,9155,33895,1465
9/30/2020,5.116,51479,4835,71,9171,34177,1465
10/1/2020,4.608,51027,4835,71,9182,34458,1464
10/2/2020,4.656,49813,4838,71,9195,34739,1463
10/3/2020,4.368,48327,4840,71,9207,35021,1464
10/4/2020,4.136,48327,4840,71,9212,35302,1463
10/5/2020,1.684,44885,4841,71,9214,35583,1463
10/6/2020,1.032,43426,4842,71,9232,35865,1463
10/7/2020,0.896,43426,4842,71,9241,36146,1463
10/8/2020,1.996,43426,4842,71,9250,36427,1463
10/9/2020,4.7,43426,4842,71,9253,36709,1463
10/10/2020,1.196,35397,4849,71,9262,36990,1462
10/11/2020,0.96,35397,4849,71,9262,37000,1463
10/12/2020,3.7,35397,4849,71,9262,37025,1462
10/13/2020,5.26,29774,4853,71,9262,37034,1461
10/14/2020,6.472,29774,4853,71,9294,37041,1461
10/15/2020,7.6,27857,4857,71,9303,37048,1460
10/16/2020,8.732,27857,4857,71,9308,37052,1461
10/17/2020,9.556,27158,4857,71,9331,37058,1461
10/18/2020,11.508,27262,4858,71,9331,37065,1461
10/19/2020,13.5,27262,4858,71,9331,37066,1460
10/20/2020,2.112,27262,4858,71,9331,37073,1462
10/21/2020,1.588,27262,4858,71,9331,37064,1462
10/22/2020,1.324,27262,4858,71,9331,37063,1461
10/23/2020,1.776,26279,4864,71,9331,37067,1461
10/24/2020,2.348,24705,4866,71,9331,37053,1462
10/25/2020,2.38,23457,4868,71,9331,37065,1464
10/26/2020,3.24,23457,4868,71,9331,37059,1463
10/27/2020,2.768,21103,4875,71,9331,37055,1463
10/28/2020,3.14,20304,4876,71,9331,37060,1461
10/29/2020,2.572,19368,4876,71,9331,37056,1461
10/30/2020,4.5,18695,4877,71,9331,37065,1461
10/31/2020,6.96,18163,4877,71,9331,37065,1461
11/1/2020,4.972,18163,4877,71,9463,37059,1460
11/2/2020,5.448,18288,4878,71,9464,37067,1460
11/3/2020,3.852,18288,4878,71,9464,37070,1460
11/4/2020,4.976,18812,4881,71,9464,37064,1461
11/5/2020,3.74,19326,4882,71,9464,37063,1460
11/6/2020,5.172,20105,4883,71,9487,37065,1459
11/7/2020,3.88,20105,4883,71,9487,37079,1460
11/8/2020,6.016,20495,4885,71,9487,37097,1463
11/9/2020,3.744,20495,4885,71,9487,37136,1464
11/10/2020,4.968,20495,4885,71,9487,37174,1465
11/11/2020,1.884,22377,4895,71,9487,37175,1465
11/12/2020,1.908,22661,4898,71,9487,37179,1465
11/13/2020,2.012,22178,4901,71,9487,37187,1465
11/14/2020,1.956,21287,4903,71,9552,37224,1465
11/15/2020,1.96,21287,4905,71,9552,37232,1467
11/16/2020,2.308,18884,4907,71,9565,37257,1469
11/17/2020,2.276,17358,4910,71,9578,37273,1469
11/18/2020,1.868,17358,4909,71,9584,37288,1469
11/19/2020,1.984,15442,4911,71,9587,37285,1468
11/20/2020,2.18,15574,4910,71,9590,37283,1469
11/21/2020,2.3,15679,4913,71,9597,37285,1450
11/22/2020,2.236,15710,4916,71,9608,37290,1469
11/23/2020,3.856,15712,4920,71,9611,37309,1469
11/24/2020,3.156,15684,4925,71,9614,37329,1470
11/25/2020,2.956,15861,4928,71,9617,37517,1470
11/26/2020,2.416,15890,4931,71,9633,37525,1469
11/27/2020,2.696,15890,4931,71,9638,37548,1469
11/28/2020,2.632,15677,4934,71,9642,37565,1469
11/29/2020,1.948,15267,4937,71,9648,37572,1469
11/30/2020,1.8,15267,4937,71,9655,37567,1469
12/1/2020,2.164,13826,4941,71,9664,37573,1468
12/2/2020,2.148,13826,4945,71,9667,37571,1469
12/3/2020,1.656,12892,4946,71,9677,37571,1470
12/4/2020,2.168,12892,4946,71,9682,37571,1470
12/5/2020,2.08,12892,4946,71,9689,37578,1471
12/6/2020,2.704,12892,4946,72,9697,37584,1471
12/7/2020,2.992,12892,4946,72,9697,37585,1471
12/8/2020,2.908,10182,4954,72,9703,37594,1471
12/9/2020,2.492,10182,4954,72,9708,37596,1474
12/10/2020,2.596,10182,4954,72,9712,37623,1474
12/11/2020,2.4,10182,4954,72,9717,37632,1473
12/12/2020,2.472,9661,4962,72,9721,37652,1470
12/13/2020,2.196,9661,4962,72,9732,37669,1470
12/14/2020,2.192,9788,4967,72,9740,37673,1472
12/15/2020,1.908,9788,4967,72,9743,37675,1471
12/16/2020,1.944,9788,4967,72,9750,37674,1471
12/17/2020,1.98,9788,4967,72,9753,37676,1472
12/18/2020,2.456,9788,4967,72,9757,37691,1473
12/19/2020,2.288,9916,4976,72,9766,37732,1455
12/20/2020,2.344,9916,4976,72,9783,37869,1472
12/21/2020,1.808,9916,4976,72,9798,37979,1472
12/22/2020,2.716,9916,4976,73,9812,38122,1472
12/23/2020,3.264,9916,4976,73,9812,38194,1473
12/24/2020,3.132,9805,4992,73,9828,38237,1474
12/25/2020,2.696,9805,4992,73,9838,38277,1474
12/26/2020,2.708,9805,4992,73,9857,38336,1474
12/27/2020,2.872,9805,4992,73,9866,38363,1474
12/28/2020,2.872,9805,4992,73,9873,38383,1474
12/29/2020,2.972,10391,5003,73,9877,38407,1474
12/30/2020,8.94,10391,5003,73,9881,38417,1475
12/31/2020,2.94,10391,5003,73,9888,38422,1474
1/1/2021,2.728,10391,5003,73,9898,38416,1474
1/2/2021,2.976,10391,5003,73,9904,38411,1474
1/3/2021,2.796,10391,5003,73,9912,38436,1475
1/4/2021,1.932,11122,5012,73,9919,38459,1475
1/5/2021,1.668,11122,5012,73,9929,38471,1475
1/6/2021,1.784,11122,5012,74,9935,38476,1475
1/7/2021,1.816,11122,5012,74,9935,38474,1475
1/8/2021,1.684,11122,5012,74,9960,38468,1475
1/9/2021,1.556,10549,5016,74,9969,38467,1476
1/10/2021,1.6,10549,5016,74,9986,38479,1477
1/11/2021,1.832,10549,5016,74,9999,38492,1476
1/12/2021,1.684,10118,5018,74,10002,38510,1477
1/13/2021,2.496,10050,5017,74,10007,38527,1478
1/14/2021,6.758,10050,5017,74,10020,38538,1479
1/15/2021,1.752,9881,5021,74,10025,38548,1479
1/16/2021,1.412,9807,5021,79,10031,38555,1479
1/17/2021,0.988,9807,5021,79,10031,38563,1479
1/18/2021,1.12,9807,5021,79,10106,38565,1460
1/19/2021,1.092,9807,5021,79,10116,38564,1479
1/20/2021,1.232,9807,5021,79,10122,38569,1480
1/21/2021,1.02,8894,5030,79,10127,38562,1480
1/22/2021,1.144,8585,5029,79,10127,38566,1481
1/23/2021,1.276,8585,5029,79,10144,38565,1481
1/24/2021,0.652,8585,5029,79,10156,38588,1481
1/25/2021,0.948,8585,5029,79,10164,38608,1482
1/26/2021,0.636,8585,5029,79,10173,38625,1481
1/27/2021,0.756,6942,5046,79,10180,38621,1480
1/28/2021,1.352,6558,5049,79,10182,38646,1482
1/29/2021,7.464,6205,5051,79,10190,38653,1481
1/30/2021,0.804,5856,5051,79,10196,38663,1481
1/31/2021,0.74,5507,5055,79,10206,38663,1482
2/1/2021,1.004,5507,5055,79,10213,38667,1484
2/2/2021,0.812,5507,5055,79,10213,38680,1483
2/3/2021,0.884,4486,5062,79,10223,38686,1483
2/4/2021,0.788,4296,5065,79,10234,38682,1484
2/5/2021,0.636,4102,5068,79,10236,38672,1484
2/6/2021,0.816,3863,5071,79,10247,38667,1484
2/7/2021,0.692,3694,5072,79,10258,38673,1484
2/8/2021,0.648,3545,5074,79,10271,38679,1484
2/9/2021,0.632,3372,5076,79,10277,38685,1485
2/10/2021,0.664,3183,5076,79,10283,38692,1484
2/11/2021,0.596,3013,5077,79,10283,38695,1484
2/12/2021,0.812,2799,5078,79,10297,38704,1484
2/13/2021,0.764,2593,5079,79,10304,38705,1483
2/14/2021,0.624,2441,5084,79,10311,38715,1483
2/15/2021,7.978,2345,5086,79,10319,38724,1483
2/16/2021,0.868,2275,5085,79,10325,38734,1482
2/17/2021,0.892,2208,5088,79,10334,38753,1481
2/18/2021,0.68,2142,5092,79,10340,38750,1482
2/19/2021,0.656,2075,5095,79,10350,38747,1481
2/20/2021,0.72,1988,5097,79,10359,38744,1480
2/21/2021,0.532,1935,5099,79,10367,38741,1480
2/22/2021,0.668,1870,5104,79,10373,38738,1481
2/23/2021,0.592,1871,5108,79,10380,38735,1482
2/24/2021,0.704,1864,5111,79,10386,38735,1481
2/25/2021,0.628,1848,5115,79,10398,38740,1482
2/26/2021,0.532,1852,5116,78,10406,38745,1483
2/27/2021,0.676,1839,5120,78,10412,38750,1483
2/28/2021,0.864,1823,5120,79,10415,38749,1483
3/1/2021,7.43,1812,5122,80,10421,38747,1483
3/2/2021,0.56,1817,5123,80,10434,38746,1483
3/3/2021,0.696,1819,5126,80,10452,38744,1483
3/4/2021,0.616,1805,5134,80,10452,38748,1484
3/5/2021,0.572,1814,5134,80,10473,38751,1485
3/6/2021,0.708,1807,5136,80,10479,38755,1486
3/7/2021,0.464,1800,5136,80,10487,38758,1465
3/8/2021,0.496,1792,5136,80,10491,38766,1484
3/9/2021,0.504,1785,5138,80,10500,38773,1484
3/10/2021,0.576,1783,5140,80,10504,38781,1484
3/11/2021,0.496,1779,5140,80,10511,38780,1484
3/12/2021,0.548,1769,5144,80,10517,38779,1484
3/13/2021,0.58,1765,5146,80,10529,38777,1483
3/14/2021,6.248,1744,5149,80,10541,38776,1484
3/15/2021,0.468,1728,5154,80,10548,38776,1484
3/16/2021,0.744,1704,5156,80,10553,38775,1484
3/17/2021,0.9,1689,5157,80,10556,38775,1484
3/18/2021,0.732,1713,5160,80,10564,38775,1483
3/19/2021,0.74,1738,5162,80,10571,38774,1484
3/20/2021,0.66,1754,5163,80,10574,38774,1484
3/21/2021,0.588,1785,5164,80,10578,38774,1485
3/22/2021,0.696,1795,5166,80,10578,38773,1485
3/23/2021,1.504,1813,5169,80,10591,38773,1485
3/24/2021,0.904,1906,5169,79,10600,39053,1485
3/25/2021,0.952,2003,5172,79,10600,39333,1485
3/26/2021,0.672,2034,5173,79,10610,39612,1485
3/27/2021,0.616,2044,5175,79,10621,39892,1484
3/28/2021,0.552,2061,5176,79,10631,40001,1485
3/29/2021,8.944,2065,5180,79,10633,40111,1486
3/30/2021,0.604,2042,5183,79,10637,40220,1485
3/31/2021,0.496,2038,5187,79,10642,40303,1486
4/1/2021,0.612,2031,5191,80,10642,40386,1486
4/2/2021,0.528,2018,5193,80,10659,40468,1487
4/3/2021,0.524,2011,5195,80,10669,40551,1487
4/4/2021,0.412,2003,5196,80,10677,40574,1487
4/5/2021,0.54,1995,5197,80,10684,40596,1487
4/6/2021,0.644,1987,5198,80,10685,40619,1488
4/7/2021,0.612,1981,5204,80,10690,40626,1488
4/8/2021,1.064,1988,5203,80,10690,40632,1488
4/9/2021,0.576,1986,5207,80,10695,40639,1487
4/10/2021,0.68,1993,5215,80,10698,40658,1487
4/11/2021,0.476,1999,5217,80,10701,40652,1487
4/12/2021,0.6,2004,5221,80,10712,40650,1486
4/13/2021,0.464,2016,5225,80,10716,40650,1485
4/14/2021,9.112,2024,5229,80,10722,40650,1486
4/15/2021,0.528,1985,5232,80,10724,40645,1486
4/16/2021,0.504,1951,5235,80,10728,40640,1486
4/17/2021,0.468,1929,5239,80,10728,40645,1486
4/18/2021,0.496,1905,5243,80,10730,40650,1485
4/19/2021,0.668,1892,5245,80,10736,40654,1486
4/20/2021,0.672,1873,5247,80,10738,40659,1486
4/21/2021,2.013,1845,5253,80,10740,40658,1467
4/22/2021,19.211,1668,5257,80,10748,40656,1485
4/23/2021,36.115,1625,5262,80,10750,40655,1485
4/24/2021,36.169,1618,5266,80,10757,40653,1484
4/25/2021,36.069,1597,5267,80,10762,40653,1485
4/26/2021,36.031,1595,5269,81,10763,40659,1485
4/27/2021,36.141,1579,5271,81,10763,40664,1486
4/28/2021,36.077,1562,5273,81,10769,40670,1486
4/29/2021,48.549,1570,5273,81,10773,40670,1487
4/30/2021,36.067,1558,5277,81,10773,40669,1488
5/1/2021,36.159,1560,5281,82,10789,40669,1488
5/2/2021,36.197,1554,5282,82,10789,40668,1487
5/3/2021,36.319,1546,5284,82,10803,40665,1468
5/4/2021,36.185,1556,5287,82,10807,40661,1488
5/5/2021,36.567,1573,5294,82,10810,40658,1488
5/6/2021,36.19225,1562,5296,82,10811,40655,1490
5/7/2021,36.33025,1570,5297,82,10815,40652,1490
5/8/2021,36.35425,1578,5298,82,10819,40649,1490
5/9/2021,36.05625,1586,5301,82,10843,40646,1491
5/10/2021,36.28025,1580,5308,82,10848,40649,1471
5/11/2021,36.07025,1585,5309,82,10850,40653,1489
5/12/2021,36.16225,1574,5312,82,10855,40656,1489
5/13/2021,36.23425,1574,5316,82,10862,40666,1489
5/14/2021,42.37625,1568,5319,82,10866,40676,1470
5/15/2021,36.25625,1564,5322,82,10875,40686,1489
5/16/2021,36.62025,1562,5322,82,10879,40692,1488
5/17/2021,35.98425,1552,5323,82,10881,40698,1484
5/18/2021,36.25425,1572,5326,82,10881,40703,1481
5/19/2021,36.25225,1570,5327,82,10881,40709,1462
5/20/2021,36.3215,1562,5330,82,10890,40715,1481
5/21/2021,36.0935,1566,5330,82,10893,40722,1480
5/22/2021,36.2555,1562,5333,82,10893,40729,1480
5/23/2021,36.2855,1562,5332,82,10914,40736,1479
5/24/2021,36.2875,1580,5338,82,10924,40743,1482
5/25/2021,36.5815,1609,5339,82,10932,40753,1481
5/26/2021,36.4755,1641,5340,82,10932,40762,1481
5/27/2021,36.6855,1660,5343,82,10938,40772,1480
5/28/2021,36.6075,1661,5345,82,10944,40781,1478
5/29/2021,42.2075,1687,5346,82,10948,40791,1476
5/30/2021,36.3835,1713,5348,82,10952,40794,1475
5/31/2021,36.6735,1735,5349,82,10957,40798,1475
6/1/2021,36.4915,1774,5350,82,10962,40801,1474
6/2/2021,36.4955,1825,5352,82,10964,40805,1474
6/3/2021,36.4995,1880,5350,82,10967,40808,1475
6/4/2021,36.47875,1904,5352,82,10971,40818,1476
6/5/2021,36.47675,1916,5354,82,10974,40828,1476
6/6/2021,36.45675,1914,5357,82,10979,40839,1477
6/7/2021,36.29075,1939,5362,82,10979,40849,1475
6/8/2021,36.39275,1944,5361,82,10982,40859,1475
6/9/2021,36.48075,1944,5364,82,10987,40869,1475
6/10/2021,36.28275,1951,5365,82,10989,40875,1474
6/11/2021,36.39675,1961,5363,82,10994,40881,1474
6/12/2021,36.51675,1955,5364,82,10994,40887,1474
6/13/2021,36.12675,1961,5364,82,10994,40893,1475
6/14/2021,41.95275,1966,5366,82,10994,40899,1475
6/15/2021,36.32475,1946,5368,82,10994,40894,1475
6/16/2021,36.38475,1943,5370,82,11012,40894,1475
6/17/2021,36.24075,1942,5371,82,11018,40896,1475
6/18/2021,36.274,1930,5373,82,11021,40894,1456
6/19/2021,36.888,1931,5375,82,11024,40882,1476
6/20/2021,36.24,1926,5376,82,11027,40870,1477
6/21/2021,36.778,1902,5379,82,11031,40865,1476
6/22/2021,37.232,1879,5380,83,11033,40867,1476
6/23/2021,36.464,1852,5380,83,11033,40869,1476
6/24/2021,36.446,1835,5380,83,11033,40869,1476
6/25/2021,36.546,1842,5380,83,11048,40869,1476
6/26/2021,36.242,1829,5381,83,11048,40877,1476
6/27/2021,36.262,1815,5385,83,11050,40887,1476
6/28/2021,36.446,1815,5385,83,11050,40896,1476
6/29/2021,36.15,1756,5387,84,11053,40885,1475
6/30/2021,36.148,1703,5388,84,11053,40875,1477
7/1/2021,36.266,1703,5389,84,11053,40864,1477
7/2/2021,36.274,1620,5390,84,11067,40853,1478
7/3/2021,36.10925,1612,5392,84,11069,40844,1477
7/4/2021,36.13925,1612,5392,84,11070,40836,1476
7/5/2021,36.20925,1584,5393,84,11072,40827,1476
7/6/2021,36.36125,1568,5394,84,11073,40818,1476
7/7/2021,36.33925,1584,5395,84,11075,40822,1458
7/8/2021,36.42525,1584,5395,84,11077,40824,1478
7/9/2021,36.22725,1567,5396,84,11082,40826,1477
7/10/2021,36.30525,1580,5396,84,11082,40828,1476
7/11/2021,36.69725,1583,5396,84,11101,40829,1475
7/12/2021,36.27125,1578,5397,84,11106,40831,1477
7/13/2021,36.37925,1584,5399,85,11108,40833,1477
7/14/2021,46.89325,1585,5399,85,11108,40835,1476
7/15/2021,36.20525,1576,5399,85,11120,40837,1476
7/16/2021,36.40725,1578,5401,85,11125,40839,1476
7/17/2021,36.2165,1573,5401,85,11127,40841,1475
7/18/2021,36.1745,1569,5404,85,11129,40841,1475
7/19/2021,36.4245,1577,5406,85,11130,40841,1475
7/20/2021,36.2185,1581,5407,85,11130,40841,1476
7/21/2021,36.3585,1579,5409,85,11130,40841,1476
7/22/2021,36.3065,1587,5410,85,11132,40841,1476
7/23/2021,36.3105,1587,5412,85,11132,40841,1476
7/24/2021,36.3445,1581,5411,85,11136,40841,1456
7/25/2021,36.2245,1558,5412,85,11140,40841,1475
7/26/2021,36.3785,1544,5412,85,11136,40841,1475
7/27/2021,36.3985,1546,5413,85,11137,40841,1475
7/28/2021,36.2785,1578,5416,85,11137,40862,1475
7/29/2021,41.5085,1601,5416,85,11137,40883,1475
7/30/2021,36.5465,1607,5416,85,11139,40904,1475
7/31/2021,36.2405,1592,5417,85,11139,40925,1475
8/1/2021,36.26575,1598,5421,85,11139,40946,1475
8/2/2021,36.33975,1598,5422,85,11140,40967,1475
8/3/2021,36.44175,1597,5422,85,11145,40988,1476
8/4/2021,36.30175,1597,5426,85,11145,41009,1476
8/5/2021,36.35575,1610,5429,85,11151,41030,1475
8/6/2021,36.32375,1621,5429,85,11151,41048,1475
8/7/2021,36.26375,1618,5431,85,11151,41066,1476
8/8/2021,36.19975,1623,5432,85,11163,41084,1476
8/9/2021,36.44775,1630,5433,85,11164,41101,1476
8/10/2021,36.25975,1633,5436,85,11170,41119,1476
8/11/2021,36.28175,1639,5437,85,11170,41137,1476
8/12/2021,36.19775,1637,5438,85,11173,41135,1476
8/13/2021,36.28975,1643,5441,85,11173,41139,1477
8/14/2021,41.72175,1647,5442,85,11175,41144,1479
8/15/2021,36.351,1648,5443,85,11175,41148,1480
8/16/2021,36.337,1647,5445,85,11175,41148,1480
8/17/2021,36.431,1653,5445,85,11175,41148,1481
8/18/2021,36.207,1652,5448,85,11182,41147,1481
8/19/2021,36.413,1675,5449,85,11182,41147,1481
8/20/2021,36.187,1675,5450,85,11182,41149,1481
8/21/2021,36.237,1679,5452,85,11182,41151,1481
8/22/2021,36.277,1667,5450,86,11182,41153,1481
8/23/2021,36.409,1672,5452,86,11182,41157,1480
8/24/2021,36.147,1673,5453,86,11195,41161,1478
8/25/2021,36.163,1650,5454,86,11213,41175,1479
8/26/2021,36.173,1636,5454,86,11215,41189,1479
8/27/2021,36.185,1623,5455,86,11218,41203,1479
8/28/2021,36.183,1625,5452,86,11218,41217,1479
8/29/2021,41.189,1608,5453,86,11222,41221,1479
8/30/2021,37.00225,1592,5454,86,11226,41226,1479
8/31/2021,36.23625,1583,5455,86,11226,41230,1479
9/1/2021,36.14425,1589,5455,86,11235,41234,1479
9/2/2021,36.42025,1573,5455,86,11236,41227,1479
9/3/2021,36.32825,1570,5457,86,11238,41219,1479
9/4/2021,36.29225,1577,5459,86,11238,41221,1479
9/5/2021,36.02825,1561,5458,86,11245,41216,1479
9/6/2021,36.21825,1550,5460,86,11246,41216,1479
9/7/2021,36.12425,1539,5459,86,11249,41216,1478
9/8/2021,36.19225,1532,5461,86,11253,41216,1477
9/9/2021,36.10225,1527,5461,86,11256,41223,1476
9/10/2021,36.22225,1530,5461,86,11256,41215,1477
9/11/2021,36.13825,1515,5461,86,11256,41216,1478
9/12/2021,36.04825,1513,5462,86,11256,41217,1478
9/13/2021,36.3755,1502,5462,86,11256,41217,1478
9/14/2021,40.9175,1487,5464,86,11256,41218,1477
9/15/2021,36.1055,1492,5463,86,11256,41219,1477
9/16/2021,36.2615,1467,5463,86,11275,41231,1477
9/17/2021,36.2775,1459,5464,86,11276,41227,1477
9/18/2021,36.1695,1449,5465,86,11278,41223,1479
9/19/2021,36.1215,1468,5467,86,11287,41218,1479
9/20/2021,36.1235,1457,5469,86,11289,41220,1478
9/21/2021,36.1715,1452,5467,86,11290,41216,1477
9/22/2021,36.0555,1464,5467,86,11295,41211,1477
9/23/2021,36.2175,1470,5468,86,11302,41207,1477
9/24/2021,36.2755,1472,5466,87,11304,41202,1477
9/25/2021,36.4575,1470,5467,87,11304,41198,1477
9/26/2021,36.1755,1486,5468,87,11308,41193,1477
9/27/2021,36.2435,1500,5468,88,11311,41189,1477
9/28/2021,36.15275,1495,5468,88,11311,41184,1459
9/29/2021,41.90875,1496,5468,89,11318,41180,1478
9/30/2021,36.13275,1492,5469,89,11318,41175,1478
10/1/2021,36.09475,1492,5468,89,11326,41171,1478
10/2/2021,36.23875,1485,5471,89,11335,41166,1479
10/3/2021,36.13675,1487,5472,89,11335,41174,1478
10/4/2021,35.94675,1503,5472,89,11339,41183,1478
10/5/2021,36.01675,1501,5475,89,11339,41191,1478
10/6/2021,36.13675,1473,5479,90,11341,41183,1477
10/7/2021,36.18275,1469,5479,90,11341,41176,1477
10/8/2021,36.17875,1465,5479,91,11348,41168,1478
10/9/2021,36.26275,1477,5480,91,11348,41159,1479
10/10/2021,36.08475,1478,5481,91,11355,41150,1479
10/11/2021,36.21875,1481,5481,91,11357,41150,1479
10/12/2021,36.218,1489,5482,91,11357,41149,1479
10/13/2021,36.128,1499,5482,91,11361,41148,1478
10/14/2021,40.628,1498,5482,91,11364,41146,1477
10/15/2021,36.156,1513,5481,91,11367,41145,1476
10/16/2021,36.116,1504,5481,91,11369,41143,1476
10/17/2021,36.094,1498,5480,91,11372,41142,1475
10/18/2021,36.186,1493,5481,91,11380,41140,1475
10/19/2021,36.176,1481,5484,91,11382,41139,1475
10/20/2021,36.178,1481,5488,91,11384,41137,1475
10/21/2021,36.226,1472,5488,91,11387,41136,1475
10/22/2021,36.238,1473,5487,91,11387,41134,1475
10/23/2021,36.164,1480,5489,91,11394,41131,1474
10/24/2021,36.248,1477,5490,91,11407,41129,1455
10/25/2021,36.114,1466,5490,91,11410,41126,1474
10/26/2021,36.164,1466,5491,91,11413,41124,1473
10/27/2021,36.16525,1448,5492,95,11420,41121,1453
10/28/2021,36.13725,1448,5491,98,11521,41118,1472
10/29/2021,41.08125,1445,5491,101,12679,41116,1472
10/30/2021,36.11925,1457,5491,107,13034,41113,1472
10/31/2021,36.18125,1456,5491,103,14373,41111,1472
